Id,WnvPresent
14697,0.29705215419501135
14698,0.325
14699,0.29705215419501135
14700,0.29705215419501135
14701,0.29705215419501135
14702,0.29705215419501135
14703,0.29705215419501135
14704,0.29705215419501135
14705,0.29705215419501135
14706,0.0
14707,0.29705215419501135
14708,0.29705215419501135
14709,0.29705215419501135
14710,0.29705215419501135
14711,0.29705215419501135
14712,0.29705215419501135
14713,0.8142235123367199
14714,0.325
14715,0.8142235123367199
14716,0.8142235123367199
14717,0.8142235123367199
14718,0.8142235123367199
14719,0.8142235123367199
14720,0.8142235123367199
14721,0.8142235123367199
14722,0.325
14723,0.8142235123367199
14724,0.8142235123367199
14725,0.8142235123367199
14726,0.8142235123367199
14727,0.8142235123367199
14728,0.8142235123367199
14729,0.8142235123367199
14730,0.8142235123367199
14731,0.8142235123367199
14732,0.325
14733,0.8142235123367199
14734,0.8142235123367199
14735,0.8142235123367199
14736,0.8142235123367199
14737,0.8142235123367199
14738,0.8142235123367199
14739,0.29705215419501135
14740,0.7244094488188977
14741,0.29705215419501135
14742,0.29705215419501135
14743,0.29705215419501135
14744,0.29705215419501135
14745,0.29705215419501135
14746,0.29705215419501135
14747,0.29705215419501135
14748,0.325
14749,0.29705215419501135
14750,0.29705215419501135
14751,0.29705215419501135
14752,0.29705215419501135
14753,0.29705215419501135
14754,0.29705215419501135
14755,0.29705215419501135
14756,0.7244094488188977
14757,0.29705215419501135
14758,0.29705215419501135
14759,0.29705215419501135
14760,0.29705215419501135
14761,0.29705215419501135
14762,0.29705215419501135
14763,0.29705215419501135
14764,0.325
14765,0.29705215419501135
14766,0.29705215419501135
14767,0.29705215419501135
14768,0.29705215419501135
14769,0.29705215419501135
14770,0.29705215419501135
14771,0.29705215419501135
14772,0.7244094488188977
14773,0.29705215419501135
14774,0.29705215419501135
14775,0.29705215419501135
14776,0.29705215419501135
14777,0.29705215419501135
14778,0.29705215419501135
14779,0.29705215419501135
14780,0.0
14781,0.29705215419501135
14782,0.29705215419501135
14783,0.29705215419501135
14784,0.29705215419501135
14785,0.29705215419501135
14786,0.29705215419501135
14787,0.29705215419501135
14788,0.7244094488188977
14789,0.29705215419501135
14790,0.29705215419501135
14791,0.29705215419501135
14792,0.29705215419501135
14793,0.29705215419501135
14794,0.29705215419501135
14795,0.29705215419501135
14796,0.0
14797,0.29705215419501135
14798,0.29705215419501135
14799,0.29705215419501135
14800,0.29705215419501135
14801,0.29705215419501135
14802,0.29705215419501135
14803,0.29705215419501135
14804,0.325
14805,0.29705215419501135
14806,0.29705215419501135
14807,0.29705215419501135
14808,0.29705215419501135
14809,0.29705215419501135
14810,0.29705215419501135
14811,0.29705215419501135
14812,0.325
14813,0.29705215419501135
14814,0.29705215419501135
14815,0.29705215419501135
14816,0.29705215419501135
14817,0.29705215419501135
14818,0.29705215419501135
14819,0.29705215419501135
14820,0.325
14821,0.29705215419501135
14822,0.29705215419501135
14823,0.29705215419501135
14824,0.29705215419501135
14825,0.29705215419501135
14826,0.29705215419501135
14827,0.29705215419501135
14828,0.0
14829,0.29705215419501135
14830,0.29705215419501135
14831,0.29705215419501135
14832,0.29705215419501135
14833,0.29705215419501135
14834,0.29705215419501135
14835,0.29705215419501135
14836,0.7244094488188977
14837,0.29705215419501135
14838,0.29705215419501135
14839,0.29705215419501135
14840,0.29705215419501135
14841,0.29705215419501135
14842,0.29705215419501135
14843,0.29705215419501135
14844,0.7244094488188977
14845,0.29705215419501135
14846,0.29705215419501135
14847,0.29705215419501135
14848,0.29705215419501135
14849,0.29705215419501135
14850,0.29705215419501135
14851,0.29705215419501135
14852,0.7244094488188977
14853,0.29705215419501135
14854,0.29705215419501135
14855,0.29705215419501135
14856,0.29705215419501135
14857,0.29705215419501135
14858,0.29705215419501135
14859,0.29705215419501135
14860,0.7244094488188977
14861,0.29705215419501135
14862,0.29705215419501135
14863,0.29705215419501135
14864,0.29705215419501135
14865,0.29705215419501135
14866,0.29705215419501135
14867,0.8142235123367199
14868,0.8142235123367199
14869,0.325
14870,0.8142235123367199
14871,0.8142235123367199
14872,0.8142235123367199
14873,0.8142235123367199
14874,0.8142235123367199
14875,0.8142235123367199
14876,0.29705215419501135
14877,0.7244094488188977
14878,0.29705215419501135
14879,0.29705215419501135
14880,0.29705215419501135
14881,0.29705215419501135
14882,0.29705215419501135
14883,0.29705215419501135
14884,0.29705215419501135
14885,0.325
14886,0.29705215419501135
14887,0.29705215419501135
14888,0.29705215419501135
14889,0.29705215419501135
14890,0.29705215419501135
14891,0.29705215419501135
14892,0.29705215419501135
14893,0.7244094488188977
14894,0.29705215419501135
14895,0.29705215419501135
14896,0.29705215419501135
14897,0.29705215419501135
14898,0.29705215419501135
14899,0.29705215419501135
14900,0.29705215419501135
14901,0.0
14902,0.29705215419501135
14903,0.29705215419501135
14904,0.29705215419501135
14905,0.29705215419501135
14906,0.29705215419501135
14907,0.29705215419501135
14908,0.29705215419501135
14909,0.325
14910,0.29705215419501135
14911,0.29705215419501135
14912,0.29705215419501135
14913,0.29705215419501135
14914,0.29705215419501135
14915,0.29705215419501135
14916,0.29705215419501135
14917,0.7244094488188977
14918,0.29705215419501135
14919,0.29705215419501135
14920,0.29705215419501135
14921,0.29705215419501135
14922,0.29705215419501135
14923,0.29705215419501135
14924,0.29705215419501135
14925,0.325
14926,0.29705215419501135
14927,0.29705215419501135
14928,0.29705215419501135
14929,0.29705215419501135
14930,0.29705215419501135
14931,0.29705215419501135
14932,0.29705215419501135
14933,0.325
14934,0.29705215419501135
14935,0.29705215419501135
14936,0.29705215419501135
14937,0.29705215419501135
14938,0.29705215419501135
14939,0.29705215419501135
14940,0.8142235123367199
14941,0.325
14942,0.8142235123367199
14943,0.8142235123367199
14944,0.8142235123367199
14945,0.8142235123367199
14946,0.8142235123367199
14947,0.8142235123367199
14948,0.29705215419501135
14949,0.29705215419501135
14950,0.325
14951,0.29705215419501135
14952,0.29705215419501135
14953,0.29705215419501135
14954,0.29705215419501135
14955,0.29705215419501135
14956,0.29705215419501135
14957,0.29705215419501135
14958,0.325
14959,0.29705215419501135
14960,0.29705215419501135
14961,0.29705215419501135
14962,0.29705215419501135
14963,0.29705215419501135
14964,0.29705215419501135
14965,0.29705215419501135
14966,0.7244094488188977
14967,0.29705215419501135
14968,0.29705215419501135
14969,0.29705215419501135
14970,0.29705215419501135
14971,0.29705215419501135
14972,0.29705215419501135
14973,0.8142235123367199
14974,0.325
14975,0.8142235123367199
14976,0.8142235123367199
14977,0.8142235123367199
14978,0.8142235123367199
14979,0.8142235123367199
14980,0.8142235123367199
14981,0.29705215419501135
14982,0.7244094488188977
14983,0.29705215419501135
14984,0.29705215419501135
14985,0.29705215419501135
14986,0.29705215419501135
14987,0.29705215419501135
14988,0.29705215419501135
14989,0.29705215419501135
14990,0.7244094488188977
14991,0.29705215419501135
14992,0.29705215419501135
14993,0.29705215419501135
14994,0.29705215419501135
14995,0.29705215419501135
14996,0.29705215419501135
14997,0.29705215419501135
14998,0.7244094488188977
14999,0.29705215419501135
15000,0.29705215419501135
15001,0.29705215419501135
15002,0.29705215419501135
15003,0.29705215419501135
15004,0.29705215419501135
15005,0.29705215419501135
15006,0.7244094488188977
15007,0.29705215419501135
15008,0.29705215419501135
15009,0.29705215419501135
15010,0.29705215419501135
15011,0.29705215419501135
15012,0.29705215419501135
15013,0.29705215419501135
15014,0.0
15015,0.29705215419501135
15016,0.29705215419501135
15017,0.29705215419501135
15018,0.29705215419501135
15019,0.29705215419501135
15020,0.29705215419501135
15021,0.29705215419501135
15022,0.7244094488188977
15023,0.29705215419501135
15024,0.29705215419501135
15025,0.29705215419501135
15026,0.29705215419501135
15027,0.29705215419501135
15028,0.29705215419501135
15029,0.29705215419501135
15030,0.7244094488188977
15031,0.29705215419501135
15032,0.29705215419501135
15033,0.29705215419501135
15034,0.29705215419501135
15035,0.29705215419501135
15036,0.29705215419501135
15037,0.29705215419501135
15038,0.7244094488188977
15039,0.29705215419501135
15040,0.29705215419501135
15041,0.29705215419501135
15042,0.29705215419501135
15043,0.29705215419501135
15044,0.29705215419501135
15045,0.8142235123367199
15046,0.325
15047,0.8142235123367199
15048,0.8142235123367199
15049,0.8142235123367199
15050,0.8142235123367199
15051,0.8142235123367199
15052,0.8142235123367199
15053,0.8142235123367199
15054,0.325
15055,0.8142235123367199
15056,0.8142235123367199
15057,0.8142235123367199
15058,0.8142235123367199
15059,0.8142235123367199
15060,0.8142235123367199
15061,0.29705215419501135
15062,0.7244094488188977
15063,0.29705215419501135
15064,0.29705215419501135
15065,0.29705215419501135
15066,0.29705215419501135
15067,0.29705215419501135
15068,0.29705215419501135
15069,0.29705215419501135
15070,0.7244094488188977
15071,0.29705215419501135
15072,0.29705215419501135
15073,0.29705215419501135
15074,0.29705215419501135
15075,0.29705215419501135
15076,0.29705215419501135
15077,0.29705215419501135
15078,0.0
15079,0.29705215419501135
15080,0.29705215419501135
15081,0.29705215419501135
15082,0.29705215419501135
15083,0.29705215419501135
15084,0.29705215419501135
15085,0.8142235123367199
15086,0.8142235123367199
15087,0.325
15088,0.8142235123367199
15089,0.8142235123367199
15090,0.8142235123367199
15091,0.8142235123367199
15092,0.8142235123367199
15093,0.8142235123367199
15094,0.29705215419501135
15095,0.7244094488188977
15096,0.29705215419501135
15097,0.29705215419501135
15098,0.29705215419501135
15099,0.29705215419501135
15100,0.29705215419501135
15101,0.29705215419501135
15102,0.29705215419501135
15103,0.325
15104,0.29705215419501135
15105,0.29705215419501135
15106,0.29705215419501135
15107,0.29705215419501135
15108,0.29705215419501135
15109,0.29705215419501135
15110,0.29705215419501135
15111,0.325
15112,0.29705215419501135
15113,0.29705215419501135
15114,0.29705215419501135
15115,0.29705215419501135
15116,0.29705215419501135
15117,0.29705215419501135
15118,0.29705215419501135
15119,0.7244094488188977
15120,0.29705215419501135
15121,0.29705215419501135
15122,0.29705215419501135
15123,0.29705215419501135
15124,0.29705215419501135
15125,0.29705215419501135
15126,0.29705215419501135
15127,0.7244094488188977
15128,0.29705215419501135
15129,0.29705215419501135
15130,0.29705215419501135
15131,0.29705215419501135
15132,0.29705215419501135
15133,0.29705215419501135
15134,0.29705215419501135
15135,0.325
15136,0.29705215419501135
15137,0.29705215419501135
15138,0.29705215419501135
15139,0.29705215419501135
15140,0.29705215419501135
15141,0.29705215419501135
15142,0.29705215419501135
15143,0.7244094488188977
15144,0.29705215419501135
15145,0.29705215419501135
15146,0.29705215419501135
15147,0.29705215419501135
15148,0.29705215419501135
15149,0.29705215419501135
15150,0.29705215419501135
15151,0.325
15152,0.29705215419501135
15153,0.29705215419501135
15154,0.29705215419501135
15155,0.29705215419501135
15156,0.29705215419501135
15157,0.29705215419501135
15158,0.29705215419501135
15159,0.325
15160,0.29705215419501135
15161,0.29705215419501135
15162,0.29705215419501135
15163,0.29705215419501135
15164,0.29705215419501135
15165,0.29705215419501135
15166,0.29705215419501135
15167,0.7244094488188977
15168,0.29705215419501135
15169,0.29705215419501135
15170,0.29705215419501135
15171,0.29705215419501135
15172,0.29705215419501135
15173,0.29705215419501135
15174,0.29705215419501135
15175,0.7244094488188977
15176,0.29705215419501135
15177,0.29705215419501135
15178,0.29705215419501135
15179,0.29705215419501135
15180,0.29705215419501135
15181,0.29705215419501135
15182,0.29705215419501135
15183,0.7244094488188977
15184,0.29705215419501135
15185,0.29705215419501135
15186,0.29705215419501135
15187,0.29705215419501135
15188,0.29705215419501135
15189,0.29705215419501135
15190,0.29705215419501135
15191,0.325
15192,0.29705215419501135
15193,0.29705215419501135
15194,0.29705215419501135
15195,0.29705215419501135
15196,0.29705215419501135
15197,0.29705215419501135
15198,0.29705215419501135
15199,0.7244094488188977
15200,0.29705215419501135
15201,0.29705215419501135
15202,0.29705215419501135
15203,0.29705215419501135
15204,0.29705215419501135
15205,0.29705215419501135
15206,0.29705215419501135
15207,0.325
15208,0.29705215419501135
15209,0.29705215419501135
15210,0.29705215419501135
15211,0.29705215419501135
15212,0.29705215419501135
15213,0.29705215419501135
15214,0.29705215419501135
15215,0.7244094488188977
15216,0.29705215419501135
15217,0.29705215419501135
15218,0.29705215419501135
15219,0.29705215419501135
15220,0.29705215419501135
15221,0.29705215419501135
15222,0.8142235123367199
15223,0.325
15224,0.8142235123367199
15225,0.8142235123367199
15226,0.8142235123367199
15227,0.8142235123367199
15228,0.8142235123367199
15229,0.8142235123367199
15230,0.29705215419501135
15231,0.325
15232,0.29705215419501135
15233,0.29705215419501135
15234,0.29705215419501135
15235,0.29705215419501135
15236,0.29705215419501135
15237,0.29705215419501135
15238,0.29705215419501135
15239,0.0
15240,0.29705215419501135
15241,0.29705215419501135
15242,0.29705215419501135
15243,0.29705215419501135
15244,0.29705215419501135
15245,0.29705215419501135
15246,0.29705215419501135
15247,0.7244094488188977
15248,0.29705215419501135
15249,0.29705215419501135
15250,0.29705215419501135
15251,0.29705215419501135
15252,0.29705215419501135
15253,0.29705215419501135
15254,0.29705215419501135
15255,0.0
15256,0.29705215419501135
15257,0.29705215419501135
15258,0.29705215419501135
15259,0.29705215419501135
15260,0.29705215419501135
15261,0.29705215419501135
15262,0.29705215419501135
15263,0.0
15264,0.29705215419501135
15265,0.29705215419501135
15266,0.29705215419501135
15267,0.29705215419501135
15268,0.29705215419501135
15269,0.29705215419501135
15270,0.29705215419501135
15271,0.0
15272,0.29705215419501135
15273,0.29705215419501135
15274,0.29705215419501135
15275,0.29705215419501135
15276,0.29705215419501135
15277,0.29705215419501135
15278,0.29705215419501135
15279,0.0
15280,0.29705215419501135
15281,0.29705215419501135
15282,0.29705215419501135
15283,0.29705215419501135
15284,0.29705215419501135
15285,0.29705215419501135
15286,0.29705215419501135
15287,0.0
15288,0.29705215419501135
15289,0.29705215419501135
15290,0.29705215419501135
15291,0.29705215419501135
15292,0.29705215419501135
15293,0.29705215419501135
15294,0.29705215419501135
15295,0.0
15296,0.29705215419501135
15297,0.29705215419501135
15298,0.29705215419501135
15299,0.29705215419501135
15300,0.29705215419501135
15301,0.29705215419501135
15302,0.29705215419501135
15303,0.0
15304,0.29705215419501135
15305,0.29705215419501135
15306,0.29705215419501135
15307,0.29705215419501135
15308,0.29705215419501135
15309,0.29705215419501135
15310,0.29705215419501135
15311,0.0
15312,0.29705215419501135
15313,0.29705215419501135
15314,0.29705215419501135
15315,0.29705215419501135
15316,0.29705215419501135
15317,0.29705215419501135
15318,0.29705215419501135
15319,0.325
15320,0.29705215419501135
15321,0.29705215419501135
15322,0.29705215419501135
15323,0.29705215419501135
15324,0.29705215419501135
15325,0.29705215419501135
15326,0.29705215419501135
15327,0.325
15328,0.29705215419501135
15329,0.29705215419501135
15330,0.29705215419501135
15331,0.29705215419501135
15332,0.29705215419501135
15333,0.29705215419501135
15334,0.29705215419501135
15335,0.325
15336,0.29705215419501135
15337,0.29705215419501135
15338,0.29705215419501135
15339,0.29705215419501135
15340,0.29705215419501135
15341,0.29705215419501135
15342,0.29705215419501135
15343,0.0
15344,0.29705215419501135
15345,0.29705215419501135
15346,0.29705215419501135
15347,0.29705215419501135
15348,0.29705215419501135
15349,0.29705215419501135
15350,0.29705215419501135
15351,0.0
15352,0.29705215419501135
15353,0.29705215419501135
15354,0.29705215419501135
15355,0.29705215419501135
15356,0.29705215419501135
15357,0.29705215419501135
15358,0.29705215419501135
15359,0.0
15360,0.29705215419501135
15361,0.29705215419501135
15362,0.29705215419501135
15363,0.29705215419501135
15364,0.29705215419501135
15365,0.29705215419501135
15366,0.29705215419501135
15367,0.0
15368,0.29705215419501135
15369,0.29705215419501135
15370,0.29705215419501135
15371,0.29705215419501135
15372,0.29705215419501135
15373,0.29705215419501135
15374,0.29705215419501135
15375,0.0
15376,0.29705215419501135
15377,0.29705215419501135
15378,0.29705215419501135
15379,0.29705215419501135
15380,0.29705215419501135
15381,0.29705215419501135
15382,0.29705215419501135
15383,0.0
15384,0.29705215419501135
15385,0.29705215419501135
15386,0.29705215419501135
15387,0.29705215419501135
15388,0.29705215419501135
15389,0.29705215419501135
15390,0.29705215419501135
15391,0.0
15392,0.29705215419501135
15393,0.29705215419501135
15394,0.29705215419501135
15395,0.29705215419501135
15396,0.29705215419501135
15397,0.29705215419501135
15398,0.29705215419501135
15399,0.0
15400,0.29705215419501135
15401,0.29705215419501135
15402,0.29705215419501135
15403,0.29705215419501135
15404,0.29705215419501135
15405,0.29705215419501135
15406,0.29705215419501135
15407,0.0
15408,0.29705215419501135
15409,0.29705215419501135
15410,0.29705215419501135
15411,0.29705215419501135
15412,0.29705215419501135
15413,0.29705215419501135
15414,0.29705215419501135
15415,0.7244094488188977
15416,0.29705215419501135
15417,0.29705215419501135
15418,0.29705215419501135
15419,0.29705215419501135
15420,0.29705215419501135
15421,0.29705215419501135
15422,0.29705215419501135
15423,0.7244094488188977
15424,0.29705215419501135
15425,0.29705215419501135
15426,0.29705215419501135
15427,0.29705215419501135
15428,0.29705215419501135
15429,0.29705215419501135
15430,0.29705215419501135
15431,0.0
15432,0.29705215419501135
15433,0.29705215419501135
15434,0.29705215419501135
15435,0.29705215419501135
15436,0.29705215419501135
15437,0.29705215419501135
15438,0.29705215419501135
15439,0.0
15440,0.29705215419501135
15441,0.29705215419501135
15442,0.29705215419501135
15443,0.29705215419501135
15444,0.29705215419501135
15445,0.29705215419501135
15446,0.29705215419501135
15447,0.0
15448,0.29705215419501135
15449,0.29705215419501135
15450,0.29705215419501135
15451,0.29705215419501135
15452,0.29705215419501135
15453,0.29705215419501135
15454,0.29705215419501135
15455,0.0
15456,0.29705215419501135
15457,0.29705215419501135
15458,0.29705215419501135
15459,0.29705215419501135
15460,0.29705215419501135
15461,0.29705215419501135
15462,0.29705215419501135
15463,0.0
15464,0.29705215419501135
15465,0.29705215419501135
15466,0.29705215419501135
15467,0.29705215419501135
15468,0.29705215419501135
15469,0.29705215419501135
15470,0.29705215419501135
15471,0.325
15472,0.29705215419501135
15473,0.29705215419501135
15474,0.29705215419501135
15475,0.29705215419501135
15476,0.29705215419501135
15477,0.29705215419501135
15478,0.29705215419501135
15479,0.325
15480,0.29705215419501135
15481,0.29705215419501135
15482,0.29705215419501135
15483,0.29705215419501135
15484,0.29705215419501135
15485,0.29705215419501135
15486,0.29705215419501135
15487,0.7244094488188977
15488,0.29705215419501135
15489,0.29705215419501135
15490,0.29705215419501135
15491,0.29705215419501135
15492,0.29705215419501135
15493,0.29705215419501135
15494,0.29705215419501135
15495,0.0
15496,0.29705215419501135
15497,0.29705215419501135
15498,0.29705215419501135
15499,0.29705215419501135
15500,0.29705215419501135
15501,0.29705215419501135
15502,0.8142235123367199
15503,0.325
15504,0.8142235123367199
15505,0.8142235123367199
15506,0.8142235123367199
15507,0.8142235123367199
15508,0.8142235123367199
15509,0.8142235123367199
15510,0.8142235123367199
15511,0.325
15512,0.8142235123367199
15513,0.8142235123367199
15514,0.8142235123367199
15515,0.8142235123367199
15516,0.8142235123367199
15517,0.8142235123367199
15518,0.8142235123367199
15519,0.325
15520,0.8142235123367199
15521,0.8142235123367199
15522,0.8142235123367199
15523,0.8142235123367199
15524,0.8142235123367199
15525,0.8142235123367199
15526,0.29705215419501135
15527,0.7244094488188977
15528,0.29705215419501135
15529,0.29705215419501135
15530,0.29705215419501135
15531,0.29705215419501135
15532,0.29705215419501135
15533,0.29705215419501135
15534,0.29705215419501135
15535,0.7244094488188977
15536,0.29705215419501135
15537,0.29705215419501135
15538,0.29705215419501135
15539,0.29705215419501135
15540,0.29705215419501135
15541,0.29705215419501135
15542,0.29705215419501135
15543,0.0
15544,0.29705215419501135
15545,0.29705215419501135
15546,0.29705215419501135
15547,0.29705215419501135
15548,0.29705215419501135
15549,0.29705215419501135
15550,0.29705215419501135
15551,0.0
15552,0.29705215419501135
15553,0.29705215419501135
15554,0.29705215419501135
15555,0.29705215419501135
15556,0.29705215419501135
15557,0.29705215419501135
15558,0.29705215419501135
15559,0.0
15560,0.29705215419501135
15561,0.29705215419501135
15562,0.29705215419501135
15563,0.29705215419501135
15564,0.29705215419501135
15565,0.29705215419501135
15566,0.29705215419501135
15567,0.0
15568,0.29705215419501135
15569,0.29705215419501135
15570,0.29705215419501135
15571,0.29705215419501135
15572,0.29705215419501135
15573,0.29705215419501135
15574,0.29705215419501135
15575,0.325
15576,0.29705215419501135
15577,0.29705215419501135
15578,0.29705215419501135
15579,0.29705215419501135
15580,0.29705215419501135
15581,0.29705215419501135
15582,0.29705215419501135
15583,0.325
15584,0.29705215419501135
15585,0.29705215419501135
15586,0.29705215419501135
15587,0.29705215419501135
15588,0.29705215419501135
15589,0.29705215419501135
15590,0.29705215419501135
15591,0.325
15592,0.29705215419501135
15593,0.29705215419501135
15594,0.29705215419501135
15595,0.29705215419501135
15596,0.29705215419501135
15597,0.29705215419501135
15598,0.29705215419501135
15599,0.325
15600,0.29705215419501135
15601,0.29705215419501135
15602,0.29705215419501135
15603,0.29705215419501135
15604,0.29705215419501135
15605,0.29705215419501135
15606,0.8142235123367199
15607,0.325
15608,0.8142235123367199
15609,0.8142235123367199
15610,0.8142235123367199
15611,0.8142235123367199
15612,0.8142235123367199
15613,0.8142235123367199
15614,0.29705215419501135
15615,0.325
15616,0.29705215419501135
15617,0.29705215419501135
15618,0.29705215419501135
15619,0.29705215419501135
15620,0.29705215419501135
15621,0.29705215419501135
15622,0.29705215419501135
15623,0.0
15624,0.29705215419501135
15625,0.29705215419501135
15626,0.29705215419501135
15627,0.29705215419501135
15628,0.29705215419501135
15629,0.29705215419501135
15630,0.29705215419501135
15631,0.7244094488188977
15632,0.29705215419501135
15633,0.29705215419501135
15634,0.29705215419501135
15635,0.29705215419501135
15636,0.29705215419501135
15637,0.29705215419501135
15638,0.29705215419501135
15639,0.25
15640,0.29705215419501135
15641,0.29705215419501135
15642,0.29705215419501135
15643,0.29705215419501135
15644,0.29705215419501135
15645,0.29705215419501135
15646,0.29705215419501135
15647,0.0
15648,0.29705215419501135
15649,0.29705215419501135
15650,0.29705215419501135
15651,0.29705215419501135
15652,0.29705215419501135
15653,0.29705215419501135
15654,0.29705215419501135
15655,0.325
15656,0.29705215419501135
15657,0.29705215419501135
15658,0.29705215419501135
15659,0.29705215419501135
15660,0.29705215419501135
15661,0.29705215419501135
15662,0.29705215419501135
15663,0.325
15664,0.29705215419501135
15665,0.29705215419501135
15666,0.29705215419501135
15667,0.29705215419501135
15668,0.29705215419501135
15669,0.29705215419501135
15670,0.29705215419501135
15671,0.325
15672,0.29705215419501135
15673,0.29705215419501135
15674,0.29705215419501135
15675,0.29705215419501135
15676,0.29705215419501135
15677,0.29705215419501135
15678,0.29705215419501135
15679,0.7244094488188977
15680,0.29705215419501135
15681,0.29705215419501135
15682,0.29705215419501135
15683,0.29705215419501135
15684,0.29705215419501135
15685,0.29705215419501135
15686,0.29705215419501135
15687,0.7244094488188977
15688,0.29705215419501135
15689,0.29705215419501135
15690,0.29705215419501135
15691,0.29705215419501135
15692,0.29705215419501135
15693,0.29705215419501135
15694,0.8142235123367199
15695,0.325
15696,0.8142235123367199
15697,0.8142235123367199
15698,0.8142235123367199
15699,0.8142235123367199
15700,0.8142235123367199
15701,0.8142235123367199
15702,0.8142235123367199
15703,0.325
15704,0.8142235123367199
15705,0.8142235123367199
15706,0.8142235123367199
15707,0.8142235123367199
15708,0.8142235123367199
15709,0.8142235123367199
15710,0.8142235123367199
15711,0.325
15712,0.8142235123367199
15713,0.8142235123367199
15714,0.8142235123367199
15715,0.8142235123367199
15716,0.8142235123367199
15717,0.8142235123367199
15718,0.29705215419501135
15719,0.325
15720,0.29705215419501135
15721,0.29705215419501135
15722,0.29705215419501135
15723,0.29705215419501135
15724,0.29705215419501135
15725,0.29705215419501135
15726,0.29705215419501135
15727,0.0
15728,0.29705215419501135
15729,0.29705215419501135
15730,0.29705215419501135
15731,0.29705215419501135
15732,0.29705215419501135
15733,0.29705215419501135
15734,0.29705215419501135
15735,0.325
15736,0.29705215419501135
15737,0.29705215419501135
15738,0.29705215419501135
15739,0.29705215419501135
15740,0.29705215419501135
15741,0.29705215419501135
15742,0.29705215419501135
15743,0.7244094488188977
15744,0.29705215419501135
15745,0.29705215419501135
15746,0.29705215419501135
15747,0.29705215419501135
15748,0.29705215419501135
15749,0.29705215419501135
15750,0.29705215419501135
15751,0.7244094488188977
15752,0.29705215419501135
15753,0.29705215419501135
15754,0.29705215419501135
15755,0.29705215419501135
15756,0.29705215419501135
15757,0.29705215419501135
15758,0.29705215419501135
15759,0.325
15760,0.29705215419501135
15761,0.29705215419501135
15762,0.29705215419501135
15763,0.29705215419501135
15764,0.29705215419501135
15765,0.29705215419501135
15766,0.29705215419501135
15767,0.7244094488188977
15768,0.29705215419501135
15769,0.29705215419501135
15770,0.29705215419501135
15771,0.29705215419501135
15772,0.29705215419501135
15773,0.29705215419501135
15774,0.29705215419501135
15775,0.0
15776,0.29705215419501135
15777,0.29705215419501135
15778,0.29705215419501135
15779,0.29705215419501135
15780,0.29705215419501135
15781,0.29705215419501135
15782,0.8142235123367199
15783,0.01256281407035176
15784,0.8142235123367199
15785,0.8142235123367199
15786,0.8142235123367199
15787,0.8142235123367199
15788,0.8142235123367199
15789,0.8142235123367199
15790,0.7252396166134185
15791,0.01256281407035176
15792,0.7252396166134185
15793,0.7252396166134185
15794,0.7252396166134185
15795,0.7252396166134185
15796,0.7252396166134185
15797,0.7252396166134185
15798,0.8142235123367199
15799,0.01256281407035176
15800,0.8142235123367199
15801,0.8142235123367199
15802,0.8142235123367199
15803,0.8142235123367199
15804,0.8142235123367199
15805,0.8142235123367199
15806,0.7252396166134185
15807,0.01256281407035176
15808,0.7252396166134185
15809,0.7252396166134185
15810,0.7252396166134185
15811,0.7252396166134185
15812,0.7252396166134185
15813,0.7252396166134185
15814,0.7252396166134185
15815,0.01256281407035176
15816,0.7252396166134185
15817,0.7252396166134185
15818,0.7252396166134185
15819,0.7252396166134185
15820,0.7252396166134185
15821,0.7252396166134185
15822,0.7252396166134185
15823,0.01256281407035176
15824,0.7252396166134185
15825,0.7252396166134185
15826,0.7252396166134185
15827,0.7252396166134185
15828,0.7252396166134185
15829,0.7252396166134185
15830,0.7252396166134185
15831,0.01256281407035176
15832,0.7252396166134185
15833,0.7252396166134185
15834,0.7252396166134185
15835,0.7252396166134185
15836,0.7252396166134185
15837,0.7252396166134185
15838,0.7252396166134185
15839,0.01256281407035176
15840,0.7252396166134185
15841,0.7252396166134185
15842,0.7252396166134185
15843,0.7252396166134185
15844,0.7252396166134185
15845,0.7252396166134185
15846,0.7252396166134185
15847,0.01256281407035176
15848,0.7252396166134185
15849,0.7252396166134185
15850,0.7252396166134185
15851,0.7252396166134185
15852,0.7252396166134185
15853,0.7252396166134185
15854,0.7252396166134185
15855,0.01256281407035176
15856,0.7252396166134185
15857,0.7252396166134185
15858,0.7252396166134185
15859,0.7252396166134185
15860,0.7252396166134185
15861,0.7252396166134185
15862,0.7252396166134185
15863,0.01256281407035176
15864,0.7252396166134185
15865,0.7252396166134185
15866,0.7252396166134185
15867,0.7252396166134185
15868,0.7252396166134185
15869,0.7252396166134185
15870,0.7252396166134185
15871,0.01256281407035176
15872,0.7252396166134185
15873,0.7252396166134185
15874,0.7252396166134185
15875,0.7252396166134185
15876,0.7252396166134185
15877,0.7252396166134185
15878,0.7252396166134185
15879,0.01256281407035176
15880,0.7252396166134185
15881,0.7252396166134185
15882,0.7252396166134185
15883,0.7252396166134185
15884,0.7252396166134185
15885,0.7252396166134185
15886,0.7252396166134185
15887,0.01256281407035176
15888,0.7252396166134185
15889,0.7252396166134185
15890,0.7252396166134185
15891,0.7252396166134185
15892,0.7252396166134185
15893,0.7252396166134185
15894,0.8142235123367199
15895,0.01256281407035176
15896,0.8142235123367199
15897,0.8142235123367199
15898,0.8142235123367199
15899,0.8142235123367199
15900,0.8142235123367199
